id_proposta;uf_proponente;municipio_beneficiario;orgao_superior;natureza_juridica;nr_proposta;ano_proposta;orgao_concedente;modalidade;proponente;nr_convenio;dt_assinatura;situacao;subsituacao;dt_inicio_vigencia;dt_fim_vigencia;valor_global;valor_repasse;valor_contrapartida;valor_empenhado;valor_desembolsado;valor_saldo_tesouro;vl_saldo_reman_convenente;vl_rendimento_aplicacao;vl_ingresso_contrapartida;valor_saldo_conta;ano_assinatura;nr_emenda;parlamentar;tipo_parlamentar;valor_emenda;valor_pago
764823;TO;MAURILÂNDIA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;63668/2013;2013;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE MAURILANDIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;26050001.0;KATIA ABREU;INDIVIDUAL;243750.0;0.0
1080508;TO;GOIANORTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;22625/2016;2016;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE GOIANORTE;828422;;Proposta/Plano de Trabalho Complementado Enviado para Análise;;28/04/2016;28/04/2017;196000.0;195000.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
778497;TO;CASEARA;MINISTERIO DA SAUDE;Administração Pública Municipal;73285/2013;2013;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE CASEARA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2037398;TO;ARAGUACEMA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;36257/2024;2024;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE ARAGUACEMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1162478;TO;PARANÃ;MINISTERIO DO ESPORTE;Administração Pública Municipal;17865/2017;2017;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE PARANA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1609353;TO;PARAÍSO DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;25441/2020;2020;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PARAISO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
922539;TO;BURITI DO TOCANTINS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;55542/2014;2014;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE BURITI DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1824091;TO;CRISTALÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;29805/2022;2022;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE CRISTALANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1156470;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;12670/2017;2017;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
944392;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;2351/2015;2015;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
850788;TO;PIUM;MINISTERIO DAS CIDADES;Administração Pública Municipal;22228/2014;2014;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PIUM;809679;09/07/2014;Prestação de Contas Concluída;;09/07/2014;31/12/2020;458833.55;443650.0;15183.55;443650.0;443650.0;27130.24;928.51;0.0;15183.55;0.0;2014;26920011;JUNIOR COIMBRA;INDIVIDUAL;443650.0;456794.93000000005
1223480;TO;TAGUATINGA;MINISTERIO DO ESPORTE;Administração Pública Municipal;65685/2017;2017;MINISTERIO DO ESPORTE;CONVENIO;MUNICIPIO DE TAGUATINGA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1371373;TO;MURICILÂNDIA;MINISTERIO DA INFRAESTRUTURA;Administração Pública Municipal;55929/2018;2018;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;CONVENIO;MUNICIPIO DE MURICILANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
125502;TO;MIRANORTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;85718/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE MIRANORTE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
68537;TO;IPUEIRAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;32025/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE IPUEIRAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
426046;TO;CHAPADA DA NATIVIDADE;MINISTERIO DO TURISMO;Administração Pública Municipal;10628/2011;2011;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE CHAPADA DA NATIVIDADE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
613824;TO;JAÚ DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;34833/2012;2012;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE JAU DO TOCANTINS;777699;31/12/2012;Prestação de Contas Aprovada;;31/12/2012;31/12/2015;501924.11;487500.0;14424.11;487500.0;487500.0;0.0;6981.94;0.0;14424.11;0.0;2012;26890006.0;ANGELO AGNOLIN;INDIVIDUAL;487500.0;477831.76
1233269;TO;PIRAQUÊ;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;73086/2017;2017;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE PIRAQUE;849604;;;;07/08/2017;31/12/2018;357000.0;350000.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1250757;TO;BREJINHO DE NAZARÉ;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;82758/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE BREJINHO DE NAZARE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1747696;TO;PALMEIRÓPOLIS;MINISTERIO DA DEFESA;Administração Pública Municipal;3621/2022;2022;MINISTERIO DA DEFESA;CONVENIO;MUNICIPIO DE PALMEIROPOLIS;929890;04/07/2022;Prestação de Contas Concluída;;04/07/2022;18/06/2025;384385.0;384000.0;385.0;384000.0;384000.0;25687.09;25.76;0.0;385.0;0.0;2022;71280009.0;BANCADA DE TOCANTINS;BANCADA;384000.0;360000.0
1162086;TO;PALMEIRÓPOLIS;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;Administração Pública Municipal;17503/2017;2017;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;CONTRATO DE REPASSE;MUNICIPIO DE PALMEIROPOLIS;844060;28/09/2017;Prestação de Contas Concluída;;28/09/2017;31/12/2021;361292.51;300000.0;61292.51;300000.0;300000.0;864.6;176.65;0.0;61292.51;0.0;2017;29180002.0;VICENTINHO ALVES;INDIVIDUAL;300000.0;357798.25
1146099;TO;NATIVIDADE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;4636/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE NATIVIDADE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2124677;TO;ARAGUATINS;MINISTERIO DO TURISMO;Administração Pública Municipal;48700/2025;2025;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUATINS;984014;18/12/2025;Em execução;;18/12/2025;30/12/2028;400000.0;396000.0;4000.0;396000.0;0.0;0.0;0.0;0.0;0.0;0.0;2025;50070001.0;COM. TURISMO;COMISSAO;396000.0;0.0
1231876;TO;LAGOA DA CONFUSÃO;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;Administração Pública Municipal;72644/2017;2017;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;CONTRATO DE REPASSE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE LAGOA DA CONFUSAO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1226087;TO;CARRASCO BONITO;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;Administração Pública Municipal;67852/2017;2017;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;CONVENIO;MUNICIPIO DE CARRASCO BONITO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
250382;TO;PALMAS;MINISTERIO DO TURISMO;Organização da Sociedade Civil;32579/2010;2010;MINISTERIO DO TURISMO;CONVENIO;CIA EXPERIMENTAL DE FORMACAO E PRODUCAO CULTURAL DE PALMAS;745311;01/07/2010;Prestação de Contas em Análise;;01/07/2010;20/11/2010;161500.0;148580.0;12920.0;148580.0;148580.0;18844.63;1610.4;0.0;12920.0;0.0;2010;;;;0.0;141200.0
1931990;TO;AXIXÁ DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;61909/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE AXIXA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1768122;TO;CHAPADA DA NATIVIDADE;MINISTERIO DA SAUDE;Administração Pública Municipal;13696/2022;2022;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE CHAPADA DA NATIVIDADE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2137140;TO;SÃO SALVADOR DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;57349/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
639765;TO;PALMAS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Estadual ou do Distrito Federal;44952/2012;2012;INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA;CONVENIO OU CONTRATO DE REPASSE;AGENCIA TOCANTINENSE DE SANEAMENTO - ATS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1020637;TO;PORTO ALEGRE DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;46447/2015;2015;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PORTO ALEGRE DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2008831;TO;DIANÓPOLIS;MINISTERIO DAS CIDADES;Administração Pública Municipal;26381/2024;2024;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE DIANOPOLIS;971881;;Proposta/Plano de Trabalho Aprovado;;30/12/2024;31/08/2028;3835000.0;3828065.0;6935.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;60110002.0;COM. DESENV REGIONAL E TURISMO;COMISSAO;3828065.0;0.0
111080;TO;WANDERLÂNDIA;MINISTERIO DO ESPORTE;Administração Pública Municipal;73358/2009;2009;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE WANDERLANDIA;712810;21/12/2009;Prestação de Contas Aprovada;;21/12/2009;21/12/2014;248600.6;195000.0;53600.6;195000.0;195000.0;0.0;5929.01;0.0;53600.6;0.0;2009;;;;0.0;248600.59999999998
437115;TO;LAVANDEIRA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;18271/2011;2011;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE LAVANDEIRA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1866210;TO;AXIXÁ DO TOCANTINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;18029/2023;2023;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONTRATO DE REPASSE;MUNICIPIO DE AXIXA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2141546;TO;FORMOSO DO ARAGUAIA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;59369/2025;2025;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE FORMOSO DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1181726;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;35436/2017;2017;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;ESTADO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
844229;TO;SÃO SALVADOR DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;17250/2014;2014;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
114953;TO;PORTO NACIONAL;MINISTERIO DAS CIDADES;Administração Pública Municipal;77196/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PORTO NACIONAL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1247407;TO;ARAGUAÇU;MINISTERIO DO ESPORTE;Administração Pública Municipal;81168/2017;2017;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUACU;853091;19/12/2017;Prestação de Contas Concluída;;19/12/2017;31/05/2023;251250.0;243750.0;7500.0;243750.0;243750.0;18621.68;572.97;0.0;7500.0;0.0;2017;;;;0.0;246780.05
1384103;TO;FORMOSO DO ARAGUAIA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;59865/2018;2018;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE FORMOSO DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
163205;TO;BANDEIRANTES DO TOCANTINS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;120803/2009;2009;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE BANDEIRANTES DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1974173;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;8472/2024;2024;MINISTERIO DO TURISMO;CONVENIO;SECRETARIA DO TURISMO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;71280010.0;BANCADA DE TOCANTINS;BANCADA;498865.0;0.0
745984;TO;NOVA ROSALÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;51112/2013;2013;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE NOVA ROSALANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
690052;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;16651/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
608022;TO;PALMAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Estadual ou do Distrito Federal;31794/2012;2012;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;AGENCIA DE DEFESA AGROPECUARIA DO ESTADO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2129441;TO;BABAÇULÂNDIA;MINISTERIO DA SAUDE;Administração Pública Municipal;52125/2025;2025;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE BABACULANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
513187;TO;ALMAS;MINISTERIO DAS CIDADES;Administração Pública Municipal;67087/2011;2011;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ALMAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;50230004.0;COM. DESENV. URBANO;COMISSAO;1976600.0;0.0
1079846;TO;PARAÍSO DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;22413/2016;2016;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PARAISO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
570750;TO;MATEIROS;MINISTERIO DO TURISMO;Administração Pública Municipal;10004/2012;2012;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE MATEIROS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1118153;TO;PARANÃ;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;33608/2016;2016;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PARANA;840292;;;;18/11/2016;17/11/2017;591000.0;585000.0;6000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1019384;TO;AGUIARNÓPOLIS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;46045/2015;2015;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE AGUIARNOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1149366;TO;CRISTALÂNDIA;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;6724/2017;2017;INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA;CONVENIO;MUNICIPIO DE CRISTALANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2074763;TO;RIO SONO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;16537/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE RIO SONO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2054771;TO;ARAGUACEMA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;961/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE ARAGUACEMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
527774;TO;ALIANÇA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;75558/2011;2011;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE ALIANCA DO TOCANTINS;767591;30/12/2011;Prestação de Contas Aprovada;;30/12/2011;15/02/2013;100425.0;97500.0;2925.0;97500.0;97500.0;3502.31;0.0;0.0;2925.0;0.0;2011;;;;0.0;98000.0
644895;TO;PALMAS;MINISTERIO DA SAUDE;Administração Pública Estadual ou do Distrito Federal;47170/2012;2012;FUNDACAO NACIONAL DE SAUDE;CONVENIO;AGENCIA TOCANTINENSE DE SANEAMENTO - ATS;779118;31/12/2012;Prestação de Contas Concluída;;31/12/2012;31/03/2022;902500.0;812250.0;90250.0;812250.0;812250.0;335396.75;37266.31;0.0;90250.0;0.0;2012;;;;0.0;652840.6700000004
1448749;TO;ARAGUATINS;MINISTERIO DO TURISMO;Administração Pública Municipal;19113/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1350444;TO;TALISMÃ;MINISTERIO DO ESPORTE;Administração Pública Municipal;44884/2018;2018;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE TALISMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
353847;TO;ARAGUATINS;MINISTERIO DO TURISMO;Administração Pública Municipal;93096/2010;2010;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE ARAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1142807;TO;WANDERLÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;2270/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE WANDERLANDIA;860587;30/12/2017;Prestação de Contas Concluída;;30/12/2017;30/11/2021;500000.0;487500.0;12500.0;487500.0;487500.0;3337.3;85.57;0.0;12500.0;0.0;2017;;;;0.0;489837.75
420892;TO;RIO DOS BOIS;MINISTERIO DA SAUDE;Administração Pública Municipal;7772/2011;2011;MINISTERIO DA SAUDE;CONVENIO;MUNICIPIO DE RIO DOS BOIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1464911;TO;GUARAÍ;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;29705/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE GUARAI;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1154046;TO;MONTE DO CARMO;MINISTERIO DO TURISMO;Administração Pública Municipal;10615/2017;2017;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE MONTE DO CARMO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1329055;TO;LAJEADO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;29116/2018;2018;SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA;CONVENIO;MUNICIPIO DE LAJEADO;867856;06/07/2018;Prestação de Contas Aprovada com Ressalvas;;19/07/2018;19/01/2020;251943.89;250000.0;1943.89;250000.0;250000.0;7137.52;55.5;0.0;1943.89;0.0;2018;26910008.0;IRAJA ABREU;INDIVIDUAL;250000.0;245200.0
690447;TO;FÁTIMA;MINISTERIO DO TURISMO;Administração Pública Municipal;17046/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE FATIMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
93285;TO;RECURSOLÂNDIA;PRESIDENCIA DA REPÚBLICA;Administração Pública Municipal;56245/2009;2009;SECRETARIA DE DIREITOS HUMANOS DA PRESIDÊNCIA DA REPÚBLICA;CONVENIO;MUNICIPIO DE RECURSOLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
141781;TO;GUARAÍ;MINISTERIO DO TURISMO;Administração Pública Municipal;100728/2009;2009;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE GUARAI;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1158744;TO;BERNARDO SAYÃO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;14593/2017;2017;SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA;CONVENIO;MUNICIPIO DE BERNARDO SAYAO;846620;23/11/2017;Prestação de Contas Aprovada;;24/11/2017;24/11/2018;303000.0;300000.0;3000.0;300000.0;300000.0;66362.77;663.63;0.0;3000.0;0.0;2017;36950009.0;JOSI NUNES;INDIVIDUAL;300000.0;236500.0
1293018;TO;TUPIRAMA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;656/2018;2018;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE TUPIRAMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1063485;TO;PEDRO AFONSO;MINISTERIO DO TURISMO;Administração Pública Municipal;11542/2016;2016;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE PEDRO AFONSO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;29180013.0 | 37750014.0;VICENTINHO ALVES | VICENTINHO JUNIOR;INDIVIDUAL;247500.0;0.0
